,age,income,class,response,segment,events
5135,38,76.71403972190907,0,0,0,5
5136,33,244.96528244402165,1,0,1,1
5137,42,175.3091745469099,1,0,1,1
5138,35,152.3848477272183,1,0,1,5
5139,57,133.58163923330608,1,0,1,6
5140,55,169.3008209044435,2,1,2,2
5141,61,156.82277029578034,1,1,2,3
5142,49,71.54637087741838,0,1,1,5
5143,73,110.26516929491649,0,0,0,3
5144,25,38.061609167312966,0,1,1,5
5145,24,41.68550714074195,0,1,1,4
5146,69,199.78798152806957,1,1,2,3
5147,59,152.90387739278322,2,0,1,3
5148,31,334.88384287072637,2,0,1,3
5149,50,106.4908976241991,1,0,1,3
5150,67,103.86252022178698,0,0,0,5
5151,59,133.44415000670486,1,0,1,5
5152,25,110.19010720303551,0,0,0,3
5153,29,41.23601652066726,0,1,1,5
5154,57,178.72646925534113,2,1,2,4
5155,44,129.26551631185987,0,1,1,2
5156,33,229.08912381016148,1,0,1,3
5157,49,244.45234384496797,1,0,1,3
5158,41,43.31114278553855,0,1,1,4
5159,55,121.3359089076286,1,1,2,6
5160,61,194.6790067296407,1,0,1,5
5161,26,147.30478396006617,0,1,1,6
5162,59,162.82764818908174,2,0,1,3
5163,22,66.76307651473186,0,1,1,4
5164,69,128.01853459313156,0,0,0,2
5165,29,65.28505955113397,0,1,1,3
5166,71,172.8252697138184,1,1,2,2
5167,43,184.7848693010912,1,0,1,3
5168,71,126.13825609137108,0,1,1,2
5169,68,250.22296631489877,2,0,1,6
5170,51,151.41530320113662,2,1,2,1
5171,44,140.71350457996084,0,1,1,3
5172,47,57.158546986031766,0,1,1,2
5173,33,62.309444897980775,0,1,1,6
5174,46,61.7314081717575,0,1,1,5
5175,71,235.0140702089458,2,0,1,3
5176,42,258.8735152306713,2,1,2,5
5177,20,177.3806855323324,0,0,0,3
5178,35,113.21869343978969,0,0,0,2
5179,26,171.19446077080778,0,0,0,4
5180,40,117.83194018846076,0,1,1,4
5181,33,38.01281936397346,0,0,0,3
5182,68,154.1862480152942,1,1,2,5
5183,39,69.3046836671625,0,1,1,3
5184,56,141.4141021606464,1,0,1,1
5185,64,64.36024777530876,0,0,0,2
5186,48,234.37277055560673,1,0,1,2
5187,59,64.44376809346261,0,0,0,2
5188,59,139.33600284488284,1,0,1,4
5189,49,88.32039194783103,0,1,1,1
5190,22,103.17522439160356,0,1,1,3
5191,28,116.33853224660557,0,0,0,5
5192,37,37.88078328987764,0,1,1,5
5193,66,75.58146983374424,0,0,0,1
5194,38,78.53324006029675,0,0,0,6
5195,27,60.35336732541872,0,0,0,3
5196,40,96.20082674619158,0,0,0,5
5197,25,78.48665943078399,0,0,0,6
5198,51,60.69432464769966,0,0,0,2
5199,31,78.15103307028687,0,1,1,3
5200,66,208.65089456915467,2,0,1,6
5201,18,55.043242671034136,0,0,0,4
5202,35,208.82924172356132,1,1,2,4
5203,64,155.99366486099103,1,1,2,5
5204,47,47.696197431972266,0,1,1,2
5205,67,102.96023218045534,0,0,0,3
5206,40,192.8884208647301,1,0,1,5
5207,22,237.55904524946754,1,0,1,1
5208,35,38.098876962275966,0,1,1,4
5209,71,264.88285982755394,2,1,2,1
5210,65,151.2542400603026,1,1,2,0
5211,17,69.36506494483055,0,0,0,5
5212,61,150.23675763707334,1,1,2,2
5213,50,247.21395101387287,2,0,1,4
5214,17,166.6718810223099,0,0,0,3
5215,54,114.23293045229076,1,0,1,4
5216,57,59.67626881930507,0,1,1,3
5217,34,136.9111142025216,0,0,0,3
5218,50,72.13740179466487,0,1,1,3
5219,72,201.91806807493205,2,0,1,4
5220,20,27.8377423926451,0,0,0,1
5221,30,64.15530083622191,0,0,0,4
5222,40,145.29752449964093,0,1,1,4
5223,37,99.16647711635267,0,1,1,2
5224,23,139.3014773064786,0,0,0,4
5225,16,19.90424801010766,0,1,1,1
5226,65,173.68845914552531,1,1,2,4
5227,64,82.03685940966875,0,1,1,4
5228,18,44.92231843371786,0,0,0,2
5229,64,196.46611312921036,1,1,2,2
5230,66,126.87006234545916,0,1,1,1
5231,20,146.60776833197338,0,0,0,1
5232,39,73.68633871679589,0,0,0,1
5233,17,99.51421078370817,0,0,0,3
5234,62,244.7912799639377,2,0,1,6
5235,72,204.86798223368453,2,1,2,1
5236,20,85.676047786285,0,1,1,2
5237,56,140.87092327277256,1,1,2,3
5238,66,215.17879147083966,2,1,2,6
5239,46,55.04592590257382,0,1,1,4
5240,17,75.6307747532918,0,0,0,6
5241,56,68.75932865037375,0,1,1,2
5242,32,123.80859774086346,0,1,1,1
5243,23,44.99360091066339,0,1,1,1
5244,29,266.37966182424645,1,1,2,1
5245,45,125.12918951445101,0,1,1,3
5246,53,96.47977205252246,1,0,1,3
5247,41,143.2610147596589,0,0,0,5
5248,63,71.30803496620811,0,0,0,2
5249,63,141.62237308736198,0,0,0,2
5250,31,237.82760934249148,1,0,1,2
5251,41,325.70485934088987,2,0,1,6
5252,34,188.88317389589062,1,0,1,4
5253,57,141.20767966308023,1,1,2,4
5254,68,121.1165112291166,0,1,1,5
5255,17,126.85452935320879,0,1,1,4
5256,22,149.4308004447666,0,0,0,4
5257,55,99.05716583766073,1,1,2,3
5258,44,63.030476963895914,0,0,0,1
5259,53,85.72212905960022,1,0,1,2
5260,72,156.72734654098267,1,1,2,6
5261,64,103.41824554490272,0,1,1,1
5262,53,156.10190303990913,2,0,1,1
5263,69,81.17434042158058,0,1,1,5
5264,60,104.5341938911045,0,1,1,2
5265,32,62.77103739186857,0,1,1,5
5266,58,116.57923277447203,1,1,2,1
5267,35,180.53682897274135,1,0,1,5
5268,27,98.65612029445093,0,1,1,5
5269,21,185.95133551167268,0,1,1,6
5270,71,273.59575228471635,2,0,1,6
5271,56,190.4004160746302,2,0,1,4
5272,57,79.4648222441568,1,0,1,1
5273,67,122.89381018459113,0,0,0,5
5274,36,54.43746017626887,0,0,0,2
5275,43,46.259497994803496,0,1,1,2
5276,64,181.59629147572142,1,0,1,4
5277,17,171.87817231813216,0,0,0,1
5278,57,69.99535808434274,0,1,1,6
5279,43,81.9699567476503,0,1,1,6
5280,56,61.940266213669695,0,0,0,3
5281,55,99.97438518902902,1,1,2,4
5282,56,60.57291917826923,0,0,0,6
5283,49,274.84741793100886,2,0,1,1
5284,17,275.73613328304936,1,1,2,2
5285,46,199.1449170623151,1,1,2,1
5286,55,175.9373433639972,2,1,2,2
5287,51,78.23969781113286,1,0,1,3
5288,35,35.70189100151893,0,1,1,1
5289,58,128.4886253275737,1,0,1,5
5290,25,64.40035396586593,0,1,1,1
5291,55,123.75177746843707,1,0,1,0
5292,37,94.29001639473434,0,0,0,1
5293,27,143.56611299903463,0,0,0,3
5294,73,138.6217780276189,0,0,0,2
5295,20,156.44677946680034,0,0,0,1
5296,37,288.7053822100265,2,1,2,1
5297,64,93.82768709010284,0,0,0,4
5298,69,110.67548038169474,0,1,1,1
5299,31,81.16299652014654,0,1,1,3
5300,26,141.4965040577468,0,0,0,2
5301,40,56.91645312798266,0,1,1,5
5302,20,69.66825673075219,0,1,1,5
5303,51,84.64196138442446,1,0,1,5
5304,56,93.56679297431793,1,0,1,4
5305,42,271.3367366588452,2,0,1,5
5306,51,76.13832094607076,1,1,2,3
5307,54,144.91858636538268,1,1,2,3
5308,22,129.6040442524371,0,0,0,1
5309,70,181.01269057769258,1,0,1,1
5310,29,170.15865916302818,0,0,0,3
5311,45,170.5711868495888,1,0,1,6
5312,66,88.0166748160509,0,0,0,5
5313,49,266.2077220520523,2,0,1,5
5314,24,119.42035098139968,0,1,1,6
5315,18,21.33798269675377,0,1,1,2
5316,60,230.6429747553041,2,1,2,3
5317,22,163.09374899535715,0,0,0,5
5318,50,251.092319215762,2,1,2,4
5319,69,178.02653839944935,1,1,2,5
5320,57,75.51949215321628,1,0,1,2
5321,71,155.35867535204366,1,1,2,3
5322,19,44.822473490212275,0,1,1,4
5323,41,51.441357606469666,0,0,0,3
5324,73,205.24107421481978,2,0,1,0
5325,50,85.70801071300716,1,1,2,5
5326,31,106.96287620464122,0,0,0,5
5327,71,245.64943668899335,2,1,2,2
5328,61,283.70858769960046,2,0,1,5
5329,72,210.34399663134215,2,0,1,5
5330,49,104.38244049327601,0,0,0,2
5331,37,59.58441746573595,0,1,1,5
5332,21,26.297780011245365,0,1,1,4
5333,28,111.47884721663897,0,0,0,4
5334,19,61.836577350154734,0,1,1,2
5335,62,113.32571824657731,0,1,1,1
5336,19,38.85759113372092,0,0,0,1
5337,42,130.45587224102636,0,0,0,4
5338,30,127.59072774664614,0,1,1,2
5339,43,169.25623632621216,1,0,1,5
5340,36,258.82112780497164,2,0,1,5
5341,21,71.57868012358097,0,0,0,5
5342,67,152.48425811069,1,0,1,2
5343,35,104.61461215341905,0,1,1,5
5344,27,50.02195056196717,0,1,1,2
5345,62,226.19869030639055,2,0,1,1
5346,68,172.0437708581851,1,0,1,6
5347,16,75.90267333445424,0,0,0,5
5348,50,119.09235428980516,1,0,1,0
5349,69,115.5774430977212,0,0,0,2
5350,67,104.82026014503515,0,0,0,2
5351,44,83.25944622157232,0,0,0,4
5352,50,127.5779931323753,1,0,1,0
5353,61,128.10144140996033,0,1,1,6
5354,37,39.61879235153698,0,1,1,2
5355,35,47.059756392026564,0,1,1,6
5356,50,72.9470713902432,0,0,0,4
5357,24,119.62422298908099,0,1,1,0
5358,21,151.44738474537564,0,0,0,5
5359,72,213.90531862643513,2,0,1,2
5360,70,116.64030002673263,0,0,0,1
5361,61,101.73139130771393,0,0,0,6
5362,25,27.87540790615393,0,1,1,3
5363,23,181.93928850209406,0,1,1,2
5364,27,89.1738790491114,0,1,1,6
5365,68,101.89586846264905,0,0,0,6
5366,28,237.77088166375754,1,0,1,3
5367,18,113.99314111897678,0,1,1,2
5368,68,163.25247414234246,1,1,2,5
5369,66,150.58175692011713,1,1,2,3
5370,40,99.52702391021583,0,1,1,3
5371,17,47.22332780586367,0,0,0,4
5372,45,101.74960531720234,0,1,1,2
5373,49,148.69208208864583,0,1,1,4
5374,60,110.2747440802366,0,1,1,3
5375,19,129.4434283731278,0,1,1,1
5376,55,137.19100662406976,1,0,1,4
5377,72,161.98667449544016,1,0,1,2
5378,68,225.15176765608047,2,0,1,2
5379,37,81.23960801985646,0,0,0,1
5380,64,196.47123816601294,1,1,2,4
5381,22,142.11623353733904,0,1,1,4
5382,31,33.77790824691547,0,0,0,1
5383,22,80.63038879589172,0,1,1,2
5384,18,127.05281002610023,0,0,0,3
5385,28,57.374245128319224,0,1,1,3
5386,48,113.29288835442577,0,0,0,1
5387,24,287.3744204059142,1,1,2,4
5388,40,121.10924701615508,0,0,0,1
5389,24,78.43657056827223,0,0,0,1
5390,53,208.6377151841817,2,0,1,4
5391,48,87.39816640788545,0,1,1,3
5392,48,242.55803879611005,1,0,1,4
5393,26,29.69300323459599,0,0,0,5
5394,48,192.5924937189789,1,1,2,2
5395,46,175.4422525982846,1,0,1,1
5396,56,146.63547539625745,1,1,2,2
5397,31,59.79135861644174,0,1,1,3
5398,68,155.91311530079474,1,1,2,1
5399,44,65.10105160465261,0,1,1,2
5400,49,132.0713215131724,0,1,1,5
5401,35,138.93994633651434,0,0,0,0
5402,21,65.46406174310351,0,1,1,2
5403,22,130.19549170455335,0,1,1,3
5404,68,151.76982611084702,1,1,2,1
5405,52,129.40688956344695,1,0,1,3
5406,73,98.96038343614569,0,0,0,6
5407,17,66.97426129421797,0,1,1,3
5408,68,186.45134004506386,1,1,2,5
5409,26,45.903690290224084,0,0,0,3
5410,62,113.88117764997934,0,1,1,1
5411,39,63.64246937104514,0,0,0,1
5412,41,88.2316204820774,0,0,0,5
5413,65,312.13656842006185,2,1,2,3
5414,19,270.0596851000083,1,0,1,5
5415,71,83.17589382268477,0,1,1,5
5416,71,189.85151016619173,1,1,2,0
5417,50,181.8864124597821,2,0,1,4
5418,38,121.52575355956868,0,1,1,1
5419,49,81.22766042734962,0,1,1,1
5420,37,65.52612444538869,0,0,0,6
5421,33,64.20149822869985,0,0,0,2
5422,72,86.58085940777548,0,1,1,5
5423,19,84.14737312421711,0,1,1,3
5424,55,138.44253753321607,1,1,2,3
5425,48,109.53773534435456,0,0,0,5
5426,39,40.03860807488225,0,1,1,3
5427,31,36.568576357237234,0,1,1,3
5428,19,23.708783707062473,0,0,0,2
5429,28,54.493049415110264,0,0,0,3
5430,68,94.66322676051989,0,0,0,0
5431,74,98.23164602369705,0,1,1,4
5432,73,334.58867215936846,2,0,1,3
5433,50,96.49164354487321,1,1,2,4
5434,32,69.16515872295709,0,1,1,3
5435,24,35.13113451861285,0,1,1,3
5436,46,161.47301680711234,1,0,1,3
5437,16,139.74170650276088,0,0,0,0
5438,22,82.15740748921736,0,1,1,4
5439,19,36.32123532674722,0,1,1,5
5440,43,150.70031981052531,1,1,2,4
5441,29,186.70002879580255,0,1,1,2
5442,27,128.89214103098217,0,1,1,5
5443,24,94.75118010284415,0,1,1,4
5444,19,79.53783145021563,0,1,1,5
5445,45,106.8192985804231,0,0,0,2
5446,66,215.26870962063592,2,0,1,6
5447,62,239.61529540042062,2,0,1,2
5448,45,69.43729375879846,0,0,0,3
5449,50,252.11219706892982,2,0,1,2
5450,65,89.7544391309306,0,1,1,2
5451,52,71.47041814109636,0,0,0,2
5452,71,177.81701893397883,1,0,1,5
5453,73,140.22511439078957,0,0,0,0
5454,71,126.55979069646654,0,0,0,6
5455,60,178.16777927832146,1,0,1,5
5456,32,152.91942516295478,1,0,1,5
5457,27,224.94278705502126,1,0,1,1
5458,57,199.2644499890531,2,1,2,3
5459,52,187.11377637389967,2,0,1,6
5460,21,31.208700017062835,0,0,0,5
5461,60,122.0321312905568,0,0,0,4
5462,53,144.74141706774668,1,0,1,4
5463,39,75.18387956411709,0,0,0,3
5464,28,60.90886836836316,0,1,1,1
5465,66,250.90985570688693,2,0,1,3
5466,46,270.4341553113451,2,0,1,4
5467,72,178.19021876284927,1,1,2,2
5468,44,100.39467883501008,0,1,1,1
5469,26,83.43405686797962,0,0,0,5
5470,61,117.53557278797383,0,0,0,0
5471,61,73.51572236429391,0,1,1,2
5472,32,70.69012827755243,0,1,1,2
5473,53,143.95926798256795,1,1,2,1
5474,40,63.05752581988513,0,1,1,4
5475,42,119.84344741161757,0,1,1,3
5476,16,72.94102891933511,0,1,1,4
5477,52,91.06706401632964,1,1,2,3
5478,44,69.47649762619412,0,0,0,4
5479,67,153.42599395648963,1,1,2,6
5480,62,89.81956324668133,0,0,0,4
5481,38,133.46828914093837,0,0,0,3
5482,44,149.40043964303982,0,1,1,3
5483,66,255.040274218457,2,0,1,4
5484,37,39.913386539625684,0,0,0,0
5485,67,159.38903597558772,1,0,1,2
5486,60,122.05577830287393,0,1,1,1
5487,40,124.01464360661245,0,0,0,4
5488,39,56.9546762226593,0,0,0,3
5489,38,39.50718864302224,0,0,0,1
5490,51,119.13990745876497,1,0,1,0
5491,34,65.14579374467215,0,0,0,1
5492,27,129.69970102061606,0,1,1,1
5493,23,36.97649934212795,0,1,1,1
5494,51,214.52260677092346,2,1,2,6
5495,33,278.2160321039095,2,0,1,1
5496,34,216.595673331989,1,0,1,1
5497,35,214.53652892787017,1,0,1,4
5498,47,106.5803363888422,0,0,0,6
5499,70,236.8382595910995,2,1,2,1
5500,24,74.85746543838533,0,0,0,6
5501,36,95.89538732308782,0,1,1,1
5502,61,190.8403454513951,1,1,2,5
5503,26,27.785599431383908,0,0,0,3
5504,61,64.01183241730203,0,0,0,1
5505,67,200.80924704827717,2,1,2,1
5506,35,64.97544309612053,0,0,0,3
5507,45,260.53390863295107,2,1,2,3
5508,53,180.2729473578673,2,0,1,3
5509,34,108.75756187162348,0,1,1,0
5510,16,66.53968387570389,0,1,1,5
5511,60,62.16469267928458,0,1,1,5
5512,41,113.2264188997504,0,0,0,3
5513,42,180.24607671562615,1,0,1,4
5514,67,89.67195030391967,0,1,1,5
5515,39,83.83459287156931,0,0,0,5
5516,38,43.48847109145109,0,1,1,1
5517,32,185.41061934735202,1,0,1,5
5518,47,68.41734723211242,0,1,1,5
5519,46,76.51665826565991,0,1,1,0
5520,19,117.58969498886694,0,1,1,2
5521,42,204.2989386785579,1,1,2,5
5522,53,129.51154707872797,1,1,2,1
5523,32,39.34250688034055,0,0,0,5
5524,20,37.61510142074489,0,1,1,2
5525,48,107.31323825566069,0,1,1,1
5526,42,102.44066823113417,0,0,0,3
5527,44,245.40406543612423,1,1,2,6
5528,55,130.76958356050216,1,1,2,3
5529,24,217.2260429959166,1,1,2,4
5530,45,263.1477731207784,2,1,2,5
5531,41,106.53825121273567,0,0,0,3
5532,74,241.0581485929199,2,1,2,1
5533,62,122.10880503719366,0,0,0,4
5534,27,236.49582147413125,1,0,1,5
5535,63,103.54498693410639,0,1,1,5
5536,26,144.44501397011084,0,1,1,4
5537,36,84.29158454232481,0,1,1,3
5538,25,103.67227022678033,0,0,0,5
5539,21,55.76067058617685,0,0,0,1
5540,17,138.58557543279954,0,1,1,4
5541,49,68.50010696621783,0,1,1,3
5542,40,215.66441490984107,1,1,2,5
5543,36,78.12667836300557,0,1,1,2
5544,55,61.440582175615006,0,1,1,5
5545,30,84.89782616030818,0,1,1,2
5546,31,105.70035606623328,0,0,0,3
5547,73,113.01460095964296,0,0,0,2
5548,26,84.77524117679388,0,0,0,1
5549,65,199.35126135739762,1,1,2,1
5550,26,197.94933548360032,0,0,0,5
5551,69,111.82939880816919,0,0,0,0
5552,65,141.4809508883439,0,0,0,6
5553,53,164.0427374759332,2,1,2,3
5554,72,106.39947596777526,0,1,1,1
5555,22,191.79483932105458,0,1,1,2
5556,55,58.06914606225501,0,1,1,3
5557,36,86.96926734644566,0,1,1,1
5558,55,70.76097743033597,0,0,0,1
5559,46,161.63839863063288,1,1,2,5
5560,26,45.01276366751703,0,0,0,5
5561,32,47.231465974278464,0,0,0,2
5562,59,230.51003421437287,2,1,2,2
5563,33,48.023209745335585,0,0,0,3
5564,46,103.00244435356814,0,0,0,1
5565,45,123.64452716962197,0,0,0,2
5566,52,121.96563717867218,1,1,2,5
5567,22,81.57628331755295,0,1,1,2
5568,39,51.95940291859873,0,1,1,3
5569,53,86.31964906701006,1,1,2,2
5570,72,118.78110230446198,0,1,1,2
5571,27,32.50069273993327,0,0,0,3
5572,43,92.88621728309744,0,0,0,5
5573,49,72.11992492962506,0,1,1,2
5574,27,173.4053061305803,0,1,1,2
5575,28,54.92352693177858,0,0,0,2
5576,18,241.28782258518814,1,1,2,5
5577,28,172.70972861680394,0,1,1,3
5578,59,72.13241755929019,0,1,1,6
5579,74,116.46745970297306,0,1,1,1
5580,74,136.0259697379563,0,1,1,1
5581,17,31.886037546375015,0,0,0,2
5582,64,66.36069569462443,0,1,1,3
5583,17,191.8778704636527,0,0,0,1
5584,71,109.0127322117562,0,1,1,5
5585,20,34.02640307564811,0,0,0,5
5586,55,55.79075671882332,0,0,0,2
5587,62,117.47604932210147,0,1,1,2
5588,29,104.51504830770838,0,0,0,1
5589,52,271.5391293203341,2,1,2,4
5590,46,144.52338582801286,0,1,1,4
5591,25,113.93380725418564,0,0,0,2
5592,17,67.47464209015332,0,0,0,1
5593,55,173.95566477770853,2,0,1,1
5594,40,141.75020089463078,0,0,0,3
5595,19,89.86513504369773,0,0,0,2
5596,64,74.57394872208643,0,0,0,2
5597,44,60.45418439312776,0,1,1,4
5598,59,72.56958782301729,0,0,0,2
5599,27,208.1585288144709,1,0,1,1
5600,57,193.26546681218474,2,1,2,1
5601,35,54.36198415586753,0,1,1,5
5602,66,74.31611843586784,0,1,1,5
5603,65,145.034696042779,0,1,1,3
5604,42,109.95916169536679,0,1,1,4
5605,33,205.68678075842774,1,1,2,3
5606,71,163.6154289096871,1,1,2,1
5607,37,111.99376053627171,0,1,1,5
5608,63,228.34217638846513,2,1,2,2
5609,72,209.5045221111253,2,1,2,3
5610,64,114.65159351063227,0,1,1,3
5611,54,150.54411694657347,2,1,2,1
5612,32,156.25480650027748,1,1,2,1
5613,56,102.02510330159576,1,1,2,6
5614,25,82.34484069216214,0,1,1,3
5615,46,171.0414973908612,1,0,1,1
5616,43,137.33684811053212,0,1,1,2
5617,73,157.41248582657593,1,0,1,3
5618,49,74.21692338989885,0,0,0,1
5619,26,26.628153397108946,0,0,0,3
5620,28,91.97913142738734,0,1,1,2
5621,16,110.98045530634472,0,0,0,3
5622,66,182.56259664052436,1,0,1,6
5623,48,48.20848060326739,0,0,0,5
5624,56,109.19163537451406,1,1,2,1
5625,64,197.4179296312723,1,0,1,6
5626,74,233.56789710153325,2,0,1,1
5627,52,63.561052476448594,0,1,1,4
5628,46,96.5016039844795,0,0,0,6
5629,41,139.43993477244896,0,0,0,5
5630,71,158.33357037244792,1,0,1,3
5631,23,88.13711010206956,0,1,1,5
5632,71,111.42842130443765,0,1,1,5
5633,51,74.26734204597662,0,0,0,5
5634,35,259.7043221867782,2,0,1,2
5635,59,83.14849636217536,1,1,2,4
5636,22,26.94333545599348,0,0,0,1
5637,49,73.77661727251126,0,1,1,2
5638,45,113.33841505124296,0,1,1,2
5639,62,138.94750115763406,0,1,1,2
5640,67,130.73018632174617,0,0,0,1
5641,21,143.4421271409862,0,0,0,6
5642,65,192.84647394070663,1,0,1,6
5643,46,94.73511279046096,0,1,1,6
5644,31,77.70707900522261,0,0,0,5
5645,46,188.05590564861765,1,1,2,3
5646,56,162.84805521712178,2,0,1,4
5647,46,131.89320436158746,0,1,1,2
5648,71,98.00049745160496,0,0,0,4
5649,18,70.50912219515322,0,0,0,4
5650,26,67.98729022168811,0,1,1,4
5651,54,202.13922680600206,2,1,2,3
5652,67,133.3792889880035,0,0,0,5
5653,52,65.4514358782877,0,1,1,4
5654,21,133.52934741014207,0,1,1,5
5655,26,55.857055982580675,0,0,0,2
5656,58,113.04955892494567,1,1,2,5
5657,61,225.66445292762313,2,1,2,2
5658,38,98.5485400439562,0,1,1,3
5659,38,39.4545664867353,0,0,0,5
5660,45,64.77897407899749,0,0,0,2
5661,39,105.75213238681147,0,1,1,4
5662,52,137.45465999856032,1,0,1,3
5663,44,215.24869317495418,1,0,1,1
5664,52,204.18432602595814,2,1,2,3
5665,51,248.889743904027,2,1,2,1
5666,60,106.16170719688067,0,1,1,1
5667,26,87.50364635145196,0,0,0,2
5668,36,46.983828872345725,0,1,1,5
5669,32,188.05575448085975,1,0,1,2
5670,61,201.69606137835973,2,1,2,3
5671,73,141.2545892164294,0,0,0,5
5672,27,59.3356036660108,0,0,0,5
5673,19,212.88869575355753,1,0,1,1
5674,70,81.28484752937257,0,0,0,1
5675,33,131.44488230823384,0,0,0,5
5676,36,180.66999602936602,1,0,1,5
5677,67,106.39070231551813,0,0,0,6
5678,74,152.8178251258622,1,0,1,4
5679,31,168.04610035253992,1,0,1,3
5680,27,192.77778677840033,0,1,1,5
5681,74,217.19133295839111,2,0,1,2
5682,40,176.43289025938572,1,0,1,5
5683,68,119.20645617641836,0,1,1,5
5684,25,71.12453924142078,0,0,0,3
5685,28,212.64997949597733,1,1,2,3
5686,33,58.431152269114,0,0,0,3
5687,35,139.5296173409369,0,1,1,3
5688,70,164.02291213307075,1,1,2,6
5689,71,141.58210255527393,0,0,0,4
5690,34,85.29751150731197,0,1,1,2
5691,20,115.27466393436332,0,1,1,2
5692,72,75.6905555886416,0,1,1,5
5693,53,96.6976641482853,1,0,1,5
5694,71,120.26675851046538,0,0,0,4
5695,73,126.08969200628435,0,0,0,2
5696,64,88.88944327698304,0,1,1,1
5697,39,115.69243469240942,0,1,1,2
5698,33,108.97912654913233,0,0,0,5
5699,71,89.94797233265592,0,0,0,4
5700,58,182.15226864987355,2,0,1,2
5701,35,74.53518918247002,0,0,0,3
5702,36,52.60924845270293,0,1,1,6
5703,53,70.48139857085461,0,0,0,4
5704,20,75.97816044057224,0,1,1,5
5705,32,44.43792849435798,0,1,1,4
5706,49,90.4913341287204,0,1,1,6
5707,58,167.89898266502468,2,1,2,1
5708,41,142.81374726084562,0,1,1,1
5709,69,220.96712877134485,2,0,1,5
5710,58,116.18773031136206,1,1,2,3
5711,50,101.84806944098288,1,1,2,2
5712,29,163.0823928635928,0,0,0,4
5713,65,221.91172218131558,2,0,1,4
5714,26,35.100402195170254,0,1,1,1
5715,47,169.6521501439094,1,0,1,5
5716,60,62.99959812374025,0,0,0,2
5717,61,101.00276242304875,0,1,1,3
5718,35,60.68359088925136,0,1,1,2
5719,51,170.9466012685061,2,0,1,3
5720,43,181.36214322764135,1,1,2,5
5721,48,200.46768368149537,1,1,2,2
5722,62,130.52636497706615,0,1,1,5
5723,36,72.19140937941566,0,0,0,1
5724,56,61.49874577739951,0,0,0,2
5725,64,181.9033378037186,1,1,2,2
5726,32,233.213116678869,1,1,2,2
5727,39,60.83297814581209,0,1,1,4
5728,28,96.5405637173393,0,1,1,2
5729,21,32.460391493631384,0,0,0,6
5730,33,75.93835340282556,0,0,0,5
5731,31,58.22591885136729,0,1,1,5
5732,74,89.84906307876457,0,0,0,2
5733,39,41.97897148690736,0,1,1,4
5734,54,209.13792399599342,2,1,2,4
5735,37,182.38534128219285,1,0,1,5
5736,42,72.9616207932381,0,0,0,3
5737,42,45.931504639223036,0,0,0,3
5738,27,241.38149661769387,1,1,2,6
5739,18,49.114232582519584,0,0,0,1
5740,52,148.95215231973498,1,0,1,6
5741,37,107.67302438793338,0,1,1,2
5742,24,65.36342319939162,0,0,0,5
5743,44,52.0279026641496,0,1,1,3
5744,67,198.79526351164606,1,0,1,1
5745,48,74.33574567234105,0,1,1,5
5746,65,83.62259425631677,0,1,1,1
5747,21,40.817936038155295,0,1,1,5
5748,37,52.81230956429115,0,0,0,3
5749,45,82.83627372100489,0,1,1,1
5750,33,61.68249891530353,0,1,1,5
5751,53,106.84829461057276,1,1,2,6
5752,24,96.91701404318518,0,1,1,6
5753,25,40.5721403370032,0,0,0,5
5754,54,124.54300750637773,1,0,1,5
5755,36,52.6484765316406,0,1,1,4
5756,51,95.4230122629726,1,0,1,0
5757,73,110.04155745052951,0,1,1,5
5758,25,37.201600245274406,0,0,0,3
5759,37,250.37797137328207,2,1,2,4
5760,54,63.40676845656018,0,0,0,4
5761,54,96.81942713049884,1,1,2,5
5762,43,108.44914584468576,0,1,1,5
5763,62,114.16046325612044,0,0,0,2
5764,16,51.53391991106231,0,0,0,6
5765,28,205.47756366849876,1,0,1,5
5766,33,51.530407304850165,0,0,0,4
5767,30,54.76224065603907,0,0,0,2
5768,40,154.64076440651158,1,1,2,5
5769,49,306.87113982073095,2,1,2,5
5770,26,34.58443685085896,0,1,1,5
5771,40,63.98561806119447,0,1,1,1
5772,55,140.55702945433043,1,1,2,5
5773,49,187.59193330989058,1,0,1,4
5774,40,46.60393921084569,0,1,1,6
5775,18,55.72309783782238,0,0,0,3
5776,27,298.1821437327341,1,0,1,1
5777,69,298.078310385809,2,1,2,3
5778,34,66.83380915370566,0,0,0,4
5779,30,169.1486439672742,1,1,2,2
5780,74,164.31287374542512,1,0,1,6
5781,55,192.07120553427313,2,1,2,1
5782,60,125.96750225669646,0,1,1,2
5783,30,207.09990000563806,1,1,2,2
5784,34,209.71148924863493,1,0,1,2
5785,38,49.501548248977976,0,1,1,2
5786,17,73.35416162041875,0,0,0,2
5787,25,54.536435960669635,0,0,0,4
5788,74,126.0220409353291,0,1,1,5
5789,29,46.18412662370294,0,1,1,3
5790,43,110.95521617591083,0,0,0,5
5791,68,144.45235850307185,0,1,1,3
5792,69,149.39829680555016,0,1,1,1
5793,19,209.4490958535624,1,0,1,1
5794,36,65.57688814316066,0,0,0,1
5795,37,80.71114870149842,0,1,1,6
5796,56,136.51883664573896,1,0,1,3
5797,61,94.50897322920302,0,1,1,5
5798,56,175.65687059360002,2,0,1,2
5799,17,48.333432185431214,0,1,1,5
5800,23,171.95242287099182,0,0,0,5
